CCC,Attack Surface
2.154503272,0.005418977
2.158584481,0.005418977
2.154509055,0.005418977
2.156613102,0.005418977
2.157801381,0.005418977
2.152530476,0.005418977
2.151834948,0.005418977
2.153016385,0.005418977
2.153004126,0.005418977
2.159461289,0.005418977
2.155497836,0.005418977
2.161214394,0.005418977
2.153178478,0.005418977
2.170559011,0.005418977
2.151957797,0.005418977
2.152429259,0.005418977
2.152025264,0.005418977
2.152608633,0.005418977
2.153114625,0.005418977
2.158798273,0.005418977
2.153306311,0.005418977
2.151903676,0.005418977
2.153153706,0.005418977
2.155835384,0.005418977
2.165564576,0.005418977
2.16566201,0.005418977
2.16396067,0.005418977
2.152496895,0.005418977
2.161850234,0.005418977
2.154330359,0.005418977
2.157114337,0.005418977
2.160891253,0.005418977
2.152722621,0.005418977
2.15892459,0.005418977
2.156387782,0.005418977
2.161986164,0.005418977
2.152284178,0.005418977
2.159091071,0.005418977
2.161029646,0.005418977
2.163560568,0.005418977
2.152378865,0.005418977
2.153110278,0.005418977
2.156096193,0.005418977
2.152336801,0.005418977
2.170408813,0.005418977
2.152783,0.005418977
2.165460979,0.005418977
2.160963086,0.005418977
2.152660412,0.005418977
2.151977445,0.005418977
2.165555996,0.005418977
2.152070905,0.005418977
2.15310497,0.005418977
2.155851481,0.005418977
2.152962849,0.005418977
2.163110473,0.005418977
2.159087253,0.005418977
2.156347111,0.005418977
2.152442383,0.005418977
2.153187189,0.005418977
2.159378503,0.005418977
2.160409975,0.005418977
2.152668179,0.005418977
2.16243173,0.005418977
2.152659017,0.005418977
2.156579218,0.005418977
2.160607639,0.005418977
2.161108558,0.005418977
2.155774291,0.005418977
2.152159139,0.005418977
2.162660315,0.005418977
2.165161679,0.005418977
2.157641049,0.005418977
2.157344025,0.005418977
2.157792942,0.005418977
2.152656473,0.005418977
2.152703095,0.005418977
2.151841881,0.005418977
2.159451406,0.005418977
2.152385639,0.005418977
2.152332665,0.005418977
2.15922489,0.005418977
2.152115946,0.005418977
2.153708502,0.005418977
2.166996899,0.005418977
2.15653719,0.005418977
2.152290188,0.005418977
2.152381296,0.005418977
2.161510455,0.005418977
2.158560471,0.005418977
2.158035127,0.005418977
2.164580532,0.005418977
2.152933643,0.005418977
2.158451441,0.005418977
2.152756206,0.005418977
2.154068596,0.005418977
2.152658131,0.005418977
2.159404652,0.005418977
2.153269336,0.005418977
2.166070953,0.005418977
2.153492196,0.005418977
2.158645077,0.005418977
2.157435723,0.005418977
2.170289517,0.005418977
2.153044957,0.005418977
2.152255263,0.005418977
2.152209605,0.005418977
2.176045902,0.005418977
2.156293728,0.005418977
2.15608872,0.005418977
2.15140073,0.005418977
2.157316004,0.005418977
2.159635636,0.005418977
2.162160059,0.005418977
2.15727326,0.005418977
2.159907138,0.005418977
2.166863189,0.005418977
2.155256943,0.005418977
2.159901668,0.005418977
2.152397027,0.005418977
2.157085468,0.005418977
2.152072956,0.005418977
2.155692567,0.005418977
2.156284242,0.005418977
2.154777577,0.005418977
2.155338172,0.005418977
2.153155328,0.005418977
2.153896413,0.005418977
2.158671008,0.005418977
2.151895037,0.005418977
2.155542471,0.005418977
2.152926359,0.005418977
2.157378482,0.005418977
2.159998239,0.005418977
2.159629806,0.005418977
2.152181046,0.005418977
2.153588869,0.005418977
2.168743631,0.005418977
2.162299998,0.005418977
2.153582866,0.005418977
2.158190133,0.005418977
2.157129411,0.005418977
2.15329513,0.005418977
2.153896846,0.005418977
2.152280642,0.005418977
2.153132177,0.005418977
2.152534673,0.005418977
2.15871096,0.005418977
2.169863023,0.005418977
2.153192456,0.005418977
2.151893289,0.005418977
2.160874009,0.005418977
2.154980572,0.005418977
2.169122048,0.005418977
2.154246347,0.005418977
2.151914035,0.005418977
2.153109227,0.005418977
2.159954176,0.005418977
2.152098233,0.005418977
2.160511215,0.005418977
2.159288484,0.005418977
2.155826485,0.005418977
2.152001324,0.005418977
2.157295594,0.005418977
2.160408645,0.005418977
2.15401527,0.005418977
2.153428952,0.005418977
2.155547153,0.005418977
2.157925575,0.005418977
2.163405244,0.005418977
2.156860073,0.005418977
2.152994423,0.005418977
2.154818299,0.005418977
2.171135118,0.005418977
2.157843539,0.005418977
2.158972719,0.005418977
2.157085218,0.005418977
2.159535754,0.005418977
2.162555336,0.005418977
2.159386587,0.005418977
2.174174938,0.005418977
2.152807085,0.005418977
2.154811866,0.005418977
2.153511649,0.005418977
2.152400256,0.005418977
2.161454845,0.005418977
2.162165573,0.005418977
2.152515083,0.005418977
2.156151553,0.005418977
2.163729185,0.005418977
2.163528871,0.005418977
2.161025712,0.005418977
2.153519286,0.005418977
2.152597163,0.005418977
2.156428045,0.005418977
2.152993445,0.005418977
2.160812023,0.005418977
2.159746881,0.005418977
2.152972162,0.005418977
2.163833362,0.005418977
2.152740544,0.005418977
2.152069229,0.005418977
2.15328342,0.005418977
2.158746018,0.005418977
2.158656772,0.005418977
2.170800426,0.005418977
2.152805924,0.005418977
2.170686694,0.005418977
2.158567622,0.005418977
2.152919092,0.005418977
2.159705944,0.005418977
2.159616778,0.005418977
2.153807574,0.005418977
2.160767045,0.005418977
2.160183714,0.005418977
2.151019084,0.005418977
2.152673733,0.005418977
2.156975548,0.005418977
2.162932321,0.005418977
2.15328528,0.005418977
2.153715417,0.005418977
2.159203364,0.005418977
2.158148126,0.005418977
2.164328527,0.005418977
2.155358844,0.005418977
2.151876676,0.005418977
2.152071648,0.005418977
2.152714047,0.005418977
2.153107246,0.005418977
2.158985522,0.005418977
2.152569396,0.005418977
2.156019038,0.005418977
2.153025979,0.005418977
2.160043287,0.005418977
2.154209404,0.005418977
2.154235706,0.005418977
2.157587667,0.005418977
2.158686918,0.005418977
2.158339176,0.005418977
2.153155599,0.005418977
2.152394484,0.005418977
2.156726514,0.005418977
2.152476711,0.005418977
2.151668852,0.005418977
2.152673958,0.005418977
2.151807798,0.005418977
2.175000831,0.005418977
2.160079337,0.005418977
2.160440101,0.005418977
2.153199502,0.005418977
2.167571176,0.005418977
2.159183454,0.005418977
2.153392714,0.005418977
2.170877957,0.005418977
2.152274256,0.005418977
2.15980283,0.005418977
2.151644107,0.005418977
2.154484197,0.005418977
2.173052908,0.005418977
2.169674455,0.005418977
2.159998624,0.005418977
2.15856567,0.005418977
2.157538279,0.005418977
2.162072494,0.005418977
2.154650288,0.005418977
2.156073641,0.005418977
2.156019379,0.005418977
2.173855556,0.005418977
2.155009572,0.005418977
2.173183029,0.005418977
2.156540713,0.005418977
2.16157788,0.005418977
2.157234935,0.005418977
2.152585314,0.005418977
2.153388732,0.005418977
2.164037939,0.005418977
2.158468898,0.005418977
2.153029227,0.005418977
2.156466605,0.005418977
2.152364266,0.005418977
2.152618816,0.005418977
2.161826421,0.005418977
2.158452374,0.005418977
2.153063245,0.005418977
2.170285239,0.005418977
2.154913509,0.005418977
2.157800841,0.005418977
2.156750934,0.005418977
2.157976352,0.005418977
2.161495119,0.005418977
2.152499941,0.005418977
2.159648412,0.005418977
2.153715353,0.005418977
2.159432699,0.005418977
2.152861719,0.005418977
2.153009265,0.005418977
2.152808771,0.005418977
2.152865379,0.005418977
2.159433008,0.005418977
2.152542101,0.005418977
2.161841424,0.005418977
2.162581622,0.005418977
2.173725532,0.005418977
2.152726696,0.005418977
2.155892517,0.005418977
2.152096951,0.005418977
2.15773181,0.005418977
2.155588856,0.005418977
2.155187437,0.005418977
2.16190643,0.005418977
2.164049262,0.005418977
2.161296585,0.005418977
2.151903265,0.005418977
2.169041843,0.005418977
2.152257299,0.005418977
2.153199341,0.005418977
2.1559834,0.005418977
2.156452414,0.005418977
2.155392413,0.005418977
2.171946029,0.005418977
2.15301116,0.005418977
2.15645636,0.005418977
2.157614085,0.005418977
2.15791771,0.005418977
2.164694559,0.005418977
2.153929752,0.005418977
2.166592189,0.005418977
2.170770263,0.005418977
2.152499576,0.005418977
2.158814454,0.005418977
2.15773203,0.005418977
2.154342748,0.005418977
2.152521939,0.005418977
2.152853174,0.005418977
2.155554847,0.005418977
2.154321559,0.005418977
2.155523539,0.005418977
2.161106135,0.005418977
2.160840036,0.005418977
2.152940341,0.005418977
2.157504638,0.005418977
2.155118581,0.005418977
2.1543379,0.005418977
2.15312165,0.005418977
2.153418681,0.005418977
2.158725248,0.005418977
2.153585209,0.005418977
2.161190029,0.005418977
2.164647604,0.005418977
2.156409339,0.005418977
2.15358641,0.005418977
2.157605337,0.005418977
2.173415907,0.005418977
2.152238525,0.005418977
2.160461933,0.005418977
2.158137408,0.005418977
2.160640037,0.005418977
2.166177965,0.005418977
2.153309109,0.005418977
2.152408026,0.005418977
2.152052411,0.005418977
2.155918573,0.005418977
2.152939449,0.005418977
2.159842176,0.005418977
2.157149641,0.005418977
2.160009925,0.005418977
2.157988179,0.005418977
2.15289925,0.005418977
2.160257062,0.005418977
2.155021449,0.005418977
2.156921753,0.005418977
2.158427705,0.005418977
2.16393011,0.005418977
2.156828517,0.005418977
2.156491044,0.005418977
2.152021323,0.005418977
2.160367049,0.005418977
2.171588919,0.005418977
2.15277461,0.005418977
2.153893683,0.005418977
2.153001771,0.005418977
2.163501331,0.005418977
2.158311429,0.005418977
2.157861074,0.005418977
2.15726897,0.005418977
2.161347616,0.005418977
2.162961115,0.005418977
2.153441142,0.005418977
2.152205619,0.005418977
2.152880139,0.005418977
2.164233313,0.005418977
2.15847098,0.005418977
2.172075079,0.005418977
2.158289549,0.005418977
2.162473613,0.005418977
2.162068852,0.005418977
2.152397043,0.005418977
2.159548017,0.005418977
2.156714976,0.005418977
2.152772457,0.005418977
2.154625957,0.005418977
2.154435346,0.005418977
2.156829178,0.005418977
2.160046753,0.005418977
2.154506421,0.005418977
2.155225663,0.005418977
2.159502999,0.005418977
2.157814418,0.005418977
2.171416032,0.005418977
2.153308323,0.005418977
2.155387457,0.005418977
2.17216923,0.005418977
2.17462788,0.005418977
2.153658342,0.005418977
2.167859386,0.005418977
2.158456834,0.005418977
2.159980717,0.005418977
2.158465729,0.005418977
2.151843292,0.005418977
2.152913813,0.005418977
2.175588771,0.005418977
2.16854441,0.005418977
2.153590849,0.005418977
2.161891679,0.005418977
2.15825184,0.005418977
2.161600434,0.005418977
2.158183494,0.005418977
2.162436842,0.005418977
2.16192332,0.005418977
2.153588129,0.005418977
2.161663673,0.005418977
2.161904794,0.005418977
2.152009724,0.005418977
2.159073193,0.005418977
2.151903846,0.005418977
2.15267816,0.005418977
2.154025801,0.005418977
2.156773007,0.005418977
2.154851463,0.005418977
2.156921141,0.005418977
2.159578593,0.005418977
2.152820403,0.005418977
2.154955208,0.005418977
2.15169829,0.005418977
2.152912132,0.005418977
2.16038909,0.005418977
2.15548277,0.005418977
2.158065819,0.005418977
2.159621278,0.005418977
2.156948518,0.005418977
2.159698918,0.005418977
2.15222177,0.005418977
2.158723576,0.005418977
2.159674933,0.005418977
2.15644399,0.005418977
2.160556967,0.005418977
2.152383133,0.005418977
2.160151038,0.005418977
2.152507853,0.005418977
2.163242404,0.005418977
2.15283214,0.005418977
2.159112714,0.005418977
2.172131467,0.005418977
2.156606238,0.005418977
2.156079743,0.005418977
2.152958202,0.005418977
2.158722428,0.005418977
2.170180831,0.005418977
2.155587086,0.005418977
2.15712285,0.005418977
2.169598275,0.005418977
2.162960967,0.005418977
2.153040179,0.005418977
2.173062806,0.005418977
2.152732069,0.005418977
2.156286248,0.005418977
2.158451308,0.005418977
2.152148693,0.005418977
2.162706378,0.005418977
2.158402923,0.005418977
2.162461709,0.005418977
2.171708255,0.005418977
2.159333988,0.005418977
2.160953284,0.005418977
2.151797816,0.005418977
2.15542288,0.005418977
2.171529215,0.005418977
2.153013339,0.005418977
2.154087053,0.005418977
2.152096522,0.005418977
2.153247592,0.005418977
2.159348533,0.005418977
2.15847779,0.005418977
2.171739467,0.005418977
2.1659316,0.005418977
2.148673138,0.005418977
2.154632568,0.005418977
2.165239472,0.005418977
2.158138765,0.005418977
2.156040279,0.005418977
2.17219202,0.005418977
2.161189194,0.005418977
2.152048219,0.005418977
2.154692384,0.005418977
2.157030336,0.005418977
2.158836226,0.005418977
2.158998883,0.005418977
2.159259841,0.005418977
2.152691789,0.005418977
2.162120183,0.005418977
2.159298095,0.005418977
2.158283792,0.005418977
2.156298425,0.005418977
2.174158811,0.005418977
2.173522139,0.005418977
2.152651868,0.005418977
2.152044572,0.005418977
2.161386988,0.005418977
2.167284494,0.005418977
2.152833611,0.005418977
2.15190106,0.005418977
2.158866369,0.005418977
2.172924055,0.005418977
2.16008129,0.005418977
2.157712942,0.005418977
2.15886967,0.005418977
2.15961243,0.005418977
2.156406658,0.005418977
2.152318654,0.005418977
2.152399908,0.005418977
2.157182741,0.005418977
2.163353874,0.005418977
2.173610755,0.005418977
2.157256967,0.005418977
2.152991906,0.005418977
2.162269896,0.005418977
2.174251444,0.005418977
2.159847004,0.005418977
2.152564337,0.005418977
2.157344177,0.005418977
2.15639281,0.005418977
2.16252799,0.005418977
2.154781204,0.005418977
2.152928575,0.005418977
2.158690085,0.005418977
2.157287408,0.005418977
2.160358985,0.005418977
2.164957101,0.005418977
2.153354583,0.005418977
2.15203387,0.005418977
2.171652419,0.005418977
2.153261952,0.005418977
2.156431458,0.005418977
2.156791265,0.005418977
2.152960283,0.005418977
2.159992996,0.005418977
2.162232262,0.005418977
2.155345368,0.005418977
2.151810566,0.005418977
2.160787669,0.005418977
2.154926748,0.005418977
2.157451437,0.005418977
2.153495501,0.005418977
2.159776313,0.005418977
2.16943796,0.005418977
2.152044214,0.005418977
2.159092446,0.005418977
2.151797041,0.005418977
2.170854697,0.005418977
2.173423459,0.005418977
2.171062777,0.005418977
2.157150593,0.005418977
2.153576728,0.005418977
2.162884367,0.005418977
2.156133368,0.005418977
2.152744138,0.005418977
2.158998531,0.005418977
2.152336498,0.005418977
2.170417323,0.005418977
2.15320456,0.005418977
2.153363624,0.005418977
2.148830253,0.005418977
2.151820481,0.005418977
2.158475515,0.005418977
2.169845876,0.005418977
2.15512578,0.005418977
2.157519621,0.005418977
2.154942106,0.005418977
2.160211724,0.005418977
2.173121634,0.005418977
2.152307624,0.005418977
2.152977549,0.005418977
2.159544165,0.005418977
2.171107294,0.005418977
2.152087446,0.005418977
2.153783649,0.005418977
2.15731931,0.005418977
2.159103875,0.005418977
2.157326669,0.005418977
2.152794374,0.005418977
2.155628274,0.005418977
2.154705924,0.005418977
2.153627689,0.005418977
2.163482676,0.005418977
2.158554946,0.005418977
2.173087815,0.005418977
2.15475681,0.005418977
2.157696488,0.005418977
2.156392857,0.005418977
2.16294026,0.005418977
2.171917424,0.005418977
2.155022045,0.005418977
2.170521394,0.005418977
2.173740514,0.005418977
2.167824248,0.005418977
2.170619694,0.005418977
2.171611772,0.005418977
2.166712536,0.005418977
2.159727286,0.005418977
2.170919636,0.005418977
2.158218546,0.005418977
2.15687101,0.005418977
2.160048846,0.005418977
2.173166537,0.005418977
2.165335246,0.005418977
2.161845672,0.005418977
2.156512571,0.005418977
2.171187253,0.005418977
2.169806319,0.005418977
2.156229903,0.005418977
2.164009497,0.005418977
2.15201352,0.005418977
2.152791997,0.005418977
2.153223852,0.005418977
2.157481062,0.005418977
2.158061403,0.005418977
2.152271832,0.005418977
2.16126481,0.005418977
2.173616316,0.005418977
2.170135988,0.005418977
2.159232154,0.005418977
2.160038401,0.005418977
2.153755327,0.005418977
2.157092741,0.005418977
2.158045686,0.005418977
2.152390865,0.005418977
2.154827103,0.005418977
2.156094551,0.005418977
2.157752514,0.005418977
2.153524417,0.005418977
2.154305416,0.005418977
2.173809996,0.005418977
2.157518017,0.005418977
2.156481816,0.005418977
2.157113434,0.005418977
2.152296654,0.005418977
2.157578692,0.005418977
2.160714606,0.005418977
2.163471904,0.005418977
2.154165445,0.005418977
2.156234566,0.005418977
2.171977233,0.005418977
2.169622628,0.005418977
2.164022454,0.005418977
2.162970668,0.005418977
2.15896194,0.005418977
2.152074436,0.005418977
2.153597722,0.005418977
2.162385747,0.005418977
2.162275057,0.005418977
2.160406433,0.005418977
2.157081406,0.005418977
2.160432478,0.005418977
2.158008153,0.005418977
2.172484345,0.005418977
2.151446024,0.005418977
2.158290499,0.005418977
2.152463246,0.005418977
2.15312594,0.005418977
2.152323551,0.005418977
2.154393621,0.005418977
2.157475843,0.005418977
2.157195977,0.005418977
2.156886893,0.005418977
2.152090746,0.005418977
2.156042649,0.005418977
2.152381743,0.005418977
2.158591753,0.005418977
2.155721365,0.005418977
2.152135398,0.005418977
2.166709257,0.005418977
2.158556904,0.005418977
2.157075645,0.005418977
2.15369835,0.005418977
2.153991655,0.005418977
2.156348959,0.005418977
2.158075939,0.005418977
2.164508989,0.005418977
2.157678552,0.005418977
2.154084104,0.005418977
2.15376167,0.005418977
2.165157027,0.005418977
2.152776738,0.005418977
2.152132119,0.005418977
2.152430497,0.005418977
2.170943923,0.005418977
2.161778198,0.005418977
2.171750999,0.005418977
2.152221423,0.005418977
2.154683541,0.005418977
2.15198485,0.005418977
2.16167828,0.005418977
2.156538196,0.005418977
2.166938404,0.005418977
2.163482416,0.005418977
2.15423008,0.005418977
2.158338432,0.005418977
2.165382863,0.005418977
